Gene stable ID	STRING ID
AT4G20900	3702.AT4G20900.1
AT4G20900	
AT1G17620	3702.AT1G17620.1
AT1G48745	
AT4G24590	
AT4G24590	
AT4G24590	
AT4G24590	
AT4G24590	
AT3G07630	3702.AT3G07630.1
AT3G07630	3702.AT3G07630.1
AT3G07630	3702.AT3G07630.1
AT5G54190	
AT5G54190	3702.AT5G54190.1
AT3G07810	
AT3G07810	3702.AT3G07810.2
AT4G23400	3702.AT4G23400.1
AT3G51580	
AT3G51580	
AT5G06090	3702.AT5G06090.1
AT1G76020	
AT1G76020	3702.AT1G76020.1
AT1G76020	
AT5G15160	3702.AT5G15160.1
AT2G45680	3702.AT2G45680.1
AT3G56290	3702.AT3G56290.1
AT2G36690	3702.AT2G36690.1
AT2G36690	3702.AT2G36690.1
AT1G66110	3702.AT1G66110.1
AT2G34555	3702.AT2G34555.1
AT3G18775	
AT3G21865	3702.AT3G21865.1
AT5G46580	3702.AT5G46580.1
AT3G49210	
AT3G49210	3702.AT3G49210.1
AT2G41740	3702.AT2G41740.1
AT2G41740	3702.AT2G41740.1
AT1G10640	3702.AT1G10640.1
AT2G37840	3702.AT2G37840.1
AT2G37840	
AT2G37840	
AT5G22555	3702.AT5G22555.1
AT4G39690	3702.AT4G39690.1
AT4G14096	
AT4G14096	
AT2G11035	
AT1G48670	3702.AT1G48670.1
AT1G48670	
AT5G38830	3702.AT5G38830.1
AT1G11740	
AT3G60670	3702.AT3G60670.1
AT3G01230	3702.AT3G01230.1
AT3G49930	3702.AT3G49930.1
AT1G18040	3702.AT1G18040.1
AT1G02990	
AT1G02990	
AT1G02990	
AT1G02990	
AT1G02990	
AT1G02990	
AT3G62610	3702.AT3G62610.1
AT5G49840	
AT5G49840	
AT5G49840	3702.AT5G49840.1
AT5G49840	
AT2G30780	
AT2G30780	
AT2G46530	
AT2G46530	3702.AT2G46530.3
AT2G46530	
AT3G46630	3702.AT3G46630.1
AT3G60510	
AT3G60510	3702.AT3G60510.3
AT3G60510	
AT3G58415	
AT3G58415	
AT3G19700	3702.AT3G19700.1
AT2G13500	
AT1G17700	3702.AT1G17700.1
AT5G11900	3702.AT5G11900.1
AT3G12290	3702.AT3G12290.1
AT2G34680	3702.AT2G34680.1
AT2G34680	
AT2G39330	3702.AT2G39330.1
AT2G39330	3702.AT2G39330.1
AT2G39330	
AT5G59150	3702.AT5G59150.1
AT5G59150	
AT5G19750	3702.AT5G19750.1
AT5G65830	3702.AT5G65830.1
AT1G23490	3702.AT1G70490.3
AT2G20616	
AT3G52890	3702.AT3G52890.1
AT3G52890	3702.AT3G52890.1
AT3G52890	3702.AT3G52890.1
AT3G52890	3702.AT3G52890.1
AT1G75440	3702.AT1G75440.1
AT5G13940	
AT5G13940	3702.AT5G13940.1
AT2G16676	
AT5G05635	
AT2G41130	3702.AT2G41130.1
AT1G20810	3702.AT1G20810.1
AT1G20810	
AT3G06700	3702.AT3G06700.1
AT3G06700	3702.AT3G06700.1
AT3G06700	3702.AT3G06700.1
AT3G17070	3702.AT3G17070.1
AT3G17070	
AT5G48690	3702.AT5G48690.1
AT5G48690	
AT5G48690	
AT1G04400	3702.AT1G04400.1
AT1G04400	3702.AT1G04400.1
AT3G29330	
AT3G29330	
AT5G22150	
AT5G22150	
AT2G07637	
AT4G09310	3702.AT4G09310.1
AT1G23390	3702.AT1G23390.1
AT4G03540	3702.AT4G03540.1
AT3G31402	
AT3G31402	
AT4G11670	
AT4G11670	
AT4G11670	
AT4G11670	
AT1G50370	3702.AT1G50370.1
AT5G65925	3702.AT5G65925.1
AT2G22260	
AT2G22260	
AT2G22260	
AT2G22260	
AT2G22260	3702.AT2G22260.1
AT2G22260	3702.AT2G22260.1
AT2G22260	
AT2G22260	3702.AT2G22260.1
AT2G22260	3702.AT2G22260.1
AT4G34170	
AT3G61110	3702.AT3G61110.1
AT2G43110	3702.AT2G43110.1
AT2G43110	
AT5G01570	
AT5G01570	
AT5G01570	
AT5G01570	
AT5G01570	
AT2G31140	3702.AT2G31140.1
AT4G30750	3702.AT4G30750.1
AT1G65295	
AT4G37100	3702.AT4G37100.1
AT4G36290	3702.AT4G36290.1
AT5G62573	
AT1G21900	3702.AT1G21900.1
AT1G13960	
AT1G13960	3702.AT1G13960.1
AT4G20250	
AT5G50460	3702.AT5G50460.1
AT3G07320	3702.AT3G07320.1
AT3G19184	
AT3G19184	3702.AT3G19184.1
AT3G30820	3702.AT3G30820.1
AT4G20935	
AT3G44840	3702.AT3G44840.1
AT2G25870	3702.AT2G25870.1
AT5G48790	3702.AT5G48790.1
AT5G48790	
AT5G48790	
AT5G20830	3702.AT5G20830.1
AT5G20830	3702.AT5G20830.1
AT5G20830	3702.AT5G20830.1
AT5G04960	3702.AT5G04960.1
AT1G62320	3702.AT1G62320.1
AT1G62320	
AT1G62320	3702.AT1G62320.1
AT1G62320	
AT1G62320	
AT1G79160	
AT1G02390	3702.AT1G02390.1
AT5G47910	3702.AT5G47910.1
AT4G14950	
AT4G14950	
AT4G14950	3702.AT4G14950.1
AT2G22450	3702.AT2G22450.1
AT5G54470	3702.AT5G54470.1
AT4G23730	
AT4G23730	
AT4G23730	3702.AT4G23730.1
AT1G29680	3702.AT1G29680.1
AT1G04450	3702.AT1G04450.1
AT2G20650	3702.AT2G20650.1
AT2G20650	3702.AT2G20650.1
AT4G09150	3702.AT4G09150.2
AT4G09150	
AT1G04660	3702.AT1G04660.1
AT1G69340	3702.AT1G69340.1
AT1G69340	3702.AT1G69340.1
AT1G51840	3702.AT1G51840.1
AT1G51840	3702.AT1G51840.1
AT1G51840	3702.AT1G51840.1
AT1G51840	3702.AT1G51840.1
AT1G51840	3702.AT1G51840.1
AT2G38790	
AT1G77690	3702.AT1G77690.1
AT1G11370	3702.AT1G11370.1
AT1G66480	
AT3G51110	3702.AT3G51110.1
AT1G47940	3702.AT1G47940.1
AT5G23780	
AT5G23780	
AT4G00360	3702.AT4G00360.1
AT3G02960	3702.AT3G02960.1
AT4G35200	3702.AT4G35200.1
AT1G64235	
AT2G22010	
AT2G22010	3702.AT2G22010.2
AT1G47580	3702.AT1G47580.1
AT5G64040	3702.AT5G64040.2
AT5G64040	
AT4G07400	
AT2G41850	3702.AT2G41850.1
AT3G02673	
AT1G12730	3702.AT1G12730.1
AT1G12730	
AT1G79080	
AT5G06000	3702.AT5G06000.1
AT3G24760	3702.AT3G24760.1
AT3G24760	3702.AT3G24760.1
AT4G35655	
AT1G23950	
AT1G23950	
AT1G23950	
AT1G23950	
AT1G23950	
AT2G20860	3702.AT2G20860.1
AT2G20860	3702.AT2G20860.1
AT2G20860	3702.AT2G20860.1
AT5G02420	3702.AT5G02420.1
AT2G43310	3702.AT2G43310.1
AT1G22300	
AT1G22300	3702.AT1G22300.1
AT1G22300	
AT2G41680	3702.AT2G41680.1
AT1G24120	3702.AT1G24120.1
AT5G50480	3702.AT5G50480.1
AT1G31710	3702.AT1G31710.1
AT3G45810	3702.AT3G45810.1
AT1G61620	3702.AT1G61620.1
AT3G16850	3702.AT3G16850.1
AT4G19860	3702.AT4G19860.1
AT4G10190	3702.AT4G10190.1
AT5G15660	3702.AT5G15660.1
AT3G54770	3702.AT3G54770.1
AT3G54770	
AT3G54770	
AT1G31370	3702.AT1G31370.1
AT5G43830	3702.AT5G43830.1
AT5G01270	3702.AT5G01270.2
AT5G01270	
AT2G27090	3702.AT2G27090.1
AT2G27090	3702.AT2G27090.1
AT2G35605	3702.AT2G35605.1
AT5G55780	
AT4G23120	3702.AT4G23120.1
AT1G64630	3702.AT1G64630.1
AT1G10586	
AT1G10586	
AT4G39840	3702.AT4G39840.1
AT5G22080	
AT5G22080	3702.AT5G22080.1
AT3G59410	3702.AT3G59410.2
AT3G59410	
AT3G59410	3702.AT3G59410.2
AT3G59410	
AT3G59410	
AT3G28730	3702.AT3G28730.1
AT5G02065	
AT3G05240	3702.AT3G05240.1
AT2G23610	
AT2G23610	3702.AT2G23610.1
AT5G40380	3702.AT5G40380.1
AT5G40380	
AT5G40380	
AT2G29450	3702.AT2G29450.1
AT2G28990	3702.AT2G28990.1
AT2G28990	3702.AT2G28990.1
AT2G47060	
AT2G47060	
AT2G47060	
AT2G47060	
AT2G47060	3702.AT2G47060.4
AT2G47060	3702.AT2G47060.4
AT3G26760	3702.AT3G26760.1
AT5G38090	
AT1G75350	3702.AT1G75350.1
AT2G33180	3702.AT2G33180.1
AT4G22430	3702.AT4G22430.1
AT4G09500	
AT4G09500	3702.AT4G09500.2
AT5G05000	3702.AT5G05000.3
AT5G05000	3702.AT5G05000.3
AT5G05000	3702.AT5G05000.3
AT1G20683	
AT1G08210	
AT1G08210	
AT1G08210	3702.AT1G08210.1
AT1G08210	
AT1G04250	3702.AT1G04250.1
AT5G53130	3702.AT5G53130.1
AT5G17080	
AT1G69880	3702.AT1G69880.1
AT5G55370	
AT5G07660	3702.AT5G07660.1
AT2G43180	
AT2G43180	
AT2G43180	3702.AT2G43180.1
AT2G43180	
AT3G02020	3702.AT3G02020.1
AT5G17380	3702.AT5G17380.1
AT5G28300	3702.AT5G28300.1
AT4G11730	3702.AT4G11730.1
AT3G07890	3702.AT3G07890.1
AT3G07890	3702.AT3G07890.1
AT3G07890	3702.AT3G07890.1
AT3G07890	3702.AT3G07890.1
AT3G07890	3702.AT3G07890.1
AT5G49600	
AT3G17940	3702.AT3G17940.1
AT3G50930	3702.AT3G50930.1
AT1G16445	
AT1G53400	3702.AT1G53400.1
AT3G06085	
AT5G65140	3702.AT5G65140.1
AT5G65140	
AT5G65140	
AT4G32990	3702.AT4G32990.1
AT4G32990	
AT1G17420	3702.AT1G17420.1
AT3G02680	3702.AT3G02680.1
AT1G09270	
AT1G09270	3702.AT1G09270.1
AT1G09270	3702.AT1G09270.1
AT1G03530	3702.AT1G03530.1
AT2G27270	
AT3G56960	3702.AT3G56960.1
AT3G56960	3702.AT3G56960.1
AT1G47990	3702.AT1G47990.1
AT2G10970	3702.AT2G10970.1
AT5G51160	3702.AT5G51160.1
AT4G19370	3702.AT4G19370.1
AT4G32915	3702.AT4G32915.1
AT4G25225	
AT4G25225	
AT3G04710	
AT3G04710	
AT3G04710	3702.AT3G04710.3
AT5G53140	3702.AT5G53140.1
AT5G53140	3702.AT5G53140.1
AT1G26798	3702.AT1G26798.1
AT3G54440	3702.AT3G54440.3
AT3G54440	
AT3G54440	
AT5G20090	3702.AT5G20090.1
AT5G20090	3702.AT5G20090.1
AT5G20090	
AT5G20090	3702.AT5G20090.1
AT4G22220	3702.AT4G22220.1
AT1G11560	3702.AT1G11560.1
AT3G01415	
AT3G15200	
AT5G43690	3702.AT5G43690.1
AT4G37680	3702.AT4G37680.2
AT4G37680	
AT4G37680	3702.AT4G37680.2
AT4G37680	3702.AT4G37680.2
AT4G37680	
AT5G61940	
AT5G61940	
AT5G61940	
AT5G61940	
AT1G63960	
AT1G63960	
AT5G56060	3702.AT5G56060.1
AT2G30890	3702.AT2G30890.1
AT1G29395	3702.AT1G29395.1
AT3G44326	3702.AT3G44326.1
AT4G02570	3702.AT4G02570.4
AT4G02570	3702.AT4G02570.4
AT4G02570	3702.AT4G02570.4
AT4G02570	3702.AT4G02570.4
AT5G02360	3702.AT5G02360.1
AT4G23010	
AT4G23010	
AT4G23010	
AT2G01610	3702.AT2G01610.1
AT3G43910	3702.AT3G43910.1
AT4G13410	
AT4G13410	3702.AT4G13410.1
AT4G13410	
AT2G29800	3702.AT2G29800.1
AT3G17340	3702.AT3G17340.2
AT3G17340	
AT5G50400	3702.AT5G50400.1
AT5G50400	
AT4G27280	3702.AT4G27280.1
AT5G51915	
AT4G23870	3702.AT4G23870.1
AT5G02120	3702.AT5G02120.1
AT1G08560	3702.AT1G08560.1
AT5G19450	3702.AT5G19450.2
AT5G19450	3702.AT5G19450.2
AT4G21580	3702.AT4G21580.1
AT4G21580	
AT4G21580	
AT2G38630	
AT2G38630	
AT2G38630	
AT5G20447	3702.AT5G20447.1
AT4G24910	
AT5G40160	
AT5G40160	3702.AT5G40160.1
AT5G57770	
AT5G57770	
AT1G48700	
AT1G48700	
AT1G48700	
AT1G48700	
AT1G48700	3702.AT1G48700.1
AT1G48700	
AT1G19400	
AT1G19400	3702.AT1G19400.1
AT1G19400	3702.AT1G19400.1
AT1G19400	3702.AT1G19400.1
AT3G24650	3702.AT3G24650.1
AT4G19100	3702.AT4G19100.1
AT4G19100	
AT5G54560	
AT2G02890	
AT2G41110	3702.AT2G41110.2
AT2G41110	3702.AT2G27030.3
AT1G76400	
AT1G76400	3702.AT1G76400.1
AT2G05260	
AT2G05260	
AT2G36724	
AT3G56891	
AT3G56891	
AT5G16330	3702.AT5G16330.1
AT4G09590	3702.AT4G09590.1
AT3G61175	
AT1G19790	3702.AT1G19790.2
AT1G19790	3702.AT1G19790.2
AT2G25470	3702.AT2G25470.1
AT2G25470	
AT2G25470	
AT4G26370	
AT4G26370	
AT4G26370	3702.AT4G26370.1
AT1G29120	
AT1G29120	
AT1G29120	
AT1G29120	
AT1G29120	
AT1G29120	3702.AT1G29120.5
AT1G29120	
AT1G29120	
AT1G48590	
AT1G48590	
AT1G48590	3702.AT1G48590.2
AT1G48590	
AT2G45700	3702.AT2G45700.1
AT2G45700	
AT5G34885	3702.AT5G34885.1
AT2G06020	
AT2G36660	3702.AT2G36660.1
AT5G64080	
AT5G64080	3702.AT5G64080.1
AT1G35170	
AT1G35170	3702.AT1G35170.1
AT1G35170	
AT1G35170	
AT2G17000	
AT2G17000	3702.AT2G17000.1
AT1G10280	3702.AT1G10280.1
AT5G44920	
AT5G44920	3702.AT5G44920.1
AT2G23460	3702.AT2G23460.1
AT2G31530	3702.AT2G31530.1
AT3G14467	
AT5G24230	
AT5G24230	
AT5G24230	
AT2G04865	3702.AT2G04865.1
AT2G04865	3702.AT2G04865.1
AT1G80970	
AT1G80970	
AT1G80970	
AT1G80970	
AT1G21120	3702.AT1G21120.1
AT1G21120	
AT2G44640	3702.AT2G44640.1
AT1G73600	
AT1G73600	3702.AT1G73600.2
AT2G23940	3702.AT2G23940.1
AT2G23940	3702.AT2G23940.1
AT2G23940	3702.AT2G23940.1
AT2G19290	
AT3G10090	3702.AT5G03850.1
AT1G66210	3702.AT1G66210.1
AT2G30520	3702.AT2G30520.1
AT2G30520	
AT2G30520	
AT2G33685	
AT2G24040	
AT2G24040	3702.AT2G24040.1
AT3G46290	3702.AT3G46290.1
AT1G11710	
AT1G11710	
AT5G22880	3702.AT5G22880.1
AT5G07900	3702.AT5G07900.1
AT4G27130	3702.AT4G27130.1
AT5G65890	
AT5G65890	3702.AT5G65890.1
AT5G65890	
AT5G65890	
AT5G65890	3702.AT5G65890.1
AT1G75830	3702.AT1G75830.1
AT1G13410	3702.AT1G13410.1
AT1G53935	3702.AT1G53935.1
AT4G01600	
AT4G01600	3702.AT4G01600.1
AT4G01600	
AT2G38770	3702.AT2G38770.1
AT3G02570	3702.AT3G02570.1
AT5G42530	3702.AT5G42530.1
AT3G06050	
AT3G06050	3702.AT3G06050.1
AT1G03860	
AT1G03860	3702.AT1G03860.3
AT1G03860	3702.AT1G03860.3
AT4G11090	3702.AT4G11090.1
AT1G55330	3702.AT1G55330.1
AT1G52710	
AT1G52710	3702.AT1G52710.1
AT4G20680	3702.AT4G20680.1
AT2G01250	3702.AT2G01250.1
AT2G01250	
AT4G37400	3702.AT4G37400.1
AT3G47100	
AT1G23520	
AT1G23520	
AT1G23520	
AT1G23520	
AT5G60250	3702.AT5G60250.1
AT1G14688	3702.AT1G14688.1
AT4G23530	
AT5G23460	
AT5G49390	3702.AT5G49380.1
AT5G49390	3702.AT5G49390.1
AT1G67455	
AT1G67455	
AT3G54040	
AT3G54040	3702.AT3G54040.1
AT4G17260	3702.AT4G17260.1
AT1G08830	3702.AT1G08830.1
AT1G08830	3702.AT1G08830.1
AT1G25310	3702.AT1G25310.1
AT2G20340	3702.AT2G20340.1
AT2G20340	
AT1G63340	
AT3G18600	3702.AT3G18600.1
AT1G78910	3702.AT1G78910.1
AT1G78910	
AT3G28310	
AT4G05200	
AT4G05200	3702.AT4G05200.1
AT4G08310	
AT1G11572	
AT5G66607	
AT3G49920	
AT3G49920	3702.AT3G49920.1
AT3G49920	
AT3G49920	
AT3G53780	3702.AT3G53780.2
AT3G53780	
AT3G53780	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	
AT5G09690	3702.AT5G09690.2
AT5G09690	
AT5G09690	
AT3G44935	3702.AT3G44935.1
AT5G59070	
AT3G05090	3702.AT3G05090.2
AT3G05090	3702.AT3G05090.2
AT3G05090	3702.AT3G05090.2
AT1G39070	
AT1G07830	3702.AT1G07830.1
AT1G05630	3702.AT1G05630.1
AT1G05630	
AT1G05630	
AT5G19610	3702.AT5G19610.1
AT3G57030	3702.AT3G57030.1
AT1G79500	
AT1G79500	
AT1G79500	
AT1G79500	
AT1G72040	3702.AT1G72040.1
AT5G10336	
AT5G23210	3702.AT5G23210.1
AT5G23210	
AT5G23210	
AT5G23210	
AT5G23210	
AT3G51220	
AT5G28450	3702.AT5G28450.1
AT2G21110	3702.AT2G21110.1
AT5G24760	3702.AT5G24760.1
AT5G24760	
AT5G24760	
AT5G24760	
AT4G29860	3702.AT4G29860.1
AT4G00070	3702.AT4G00070.1
AT4G00070	
ATMG00600	
AT5G51000	3702.AT5G51000.1
AT1G73290	
AT1G73290	
AT1G73290	3702.AT1G73290.1
AT3G03190	3702.AT3G03190.1
AT1G14980	3702.AT1G14980.1
AT1G14980	
AT3G43415	
AT4G21910	
AT4G21910	3702.AT4G21910.4
AT4G21910	3702.AT4G21910.4
AT4G21910	
AT3G20010	
AT3G20010	3702.AT3G20010.1
AT3G20010	
AT3G20010	3702.AT3G20010.1
AT3G20010	3702.AT3G20010.1
AT3G20010	
AT3G20010	
AT3G20010	
AT5G15000	3702.AT5G15000.1
AT3G21740	3702.AT3G21740.1
AT2G38560	3702.AT2G38560.1
AT2G20180	
AT2G20180	3702.AT2G20180.2
AT2G20180	3702.AT2G20180.2
AT2G20180	
AT2G20180	
AT2G20180	
AT2G20180	3702.AT2G20180.2
AT2G20180	3702.AT2G20180.2
AT2G46310	3702.AT2G46310.1
AT2G48090	
AT2G48090	
AT4G09550	3702.AT4G09550.1
AT4G09550	3702.AT4G09550.1
AT4G14240	3702.AT4G14240.1
AT4G14240	
AT4G14240	
AT2G32960	3702.AT2G32960.1
AT4G19750	3702.AT4G19750.1
AT5G26730	
AT2G03710	
AT2G03710	3702.AT2G03710.1
AT2G03710	
AT1G78070	
AT1G78070	
AT1G78070	3702.AT1G78070.1
AT1G51550	3702.AT1G51550.1
AT2G17710	3702.AT2G17710.1
AT3G17300	
AT3G17300	3702.AT3G17300.1
AT3G17300	3702.AT3G17300.1
AT3G50650	3702.AT3G50650.1
AT3G60520	
AT3G60520	
AT2G14365	3702.AT2G14365.1
AT3G16540	3702.AT3G16540.1
AT3G57050	3702.AT3G57050.1
AT3G57050	
AT3G57050	
AT3G57050	
AT3G57050	
AT4G15975	
AT3G26070	3702.AT3G26070.1
AT5G20635	3702.AT5G20635.1
AT5G20635	
AT4G18670	3702.AT4G18670.1
AT2G07772	
AT5G54110	
AT5G54110	3702.AT5G54110.1
AT3G59130	
AT5G06770	
AT5G06770	
AT5G06770	
AT5G06770	3702.AT5G06770.1
AT5G06770	
AT5G06770	
AT5G64720	3702.AT5G64720.1
AT5G40400	
AT5G40400	
AT1G80670	3702.AT1G80670.1
AT1G30160	
AT1G30160	
AT5G04840	
AT5G04840	3702.AT5G04840.1
AT1G37140	
AT1G37140	3702.AT1G37140.1
AT2G20210	
AT2G20210	
AT5G42810	3702.AT5G42810.1
AT3G01740	3702.AT3G01740.1
AT3G53000	3702.AT3G53000.1
AT4G12820	
AT1G79800	
AT2G36026	3702.AT2G36026.1
AT3G06060	
AT3G06060	3702.AT3G06060.1
AT5G47920	
AT4G37190	
AT4G37190	3702.AT4G37190.1
AT2G48000	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT2G30480	
AT4G16190	3702.AT4G16190.1
AT3G07250	3702.AT3G07250.1
AT2G33735	3702.AT2G33735.1
AT2G33735	3702.AT2G33735.1
AT2G29440	3702.AT2G29440.1
AT4G05320	3702.AT4G05320.2
AT4G05320	
AT4G05320	
AT4G05320	3702.AT4G05320.2
AT4G05320	
AT4G05320	
AT4G05320	
AT4G05320	
AT1G69180	3702.AT1G69180.1
AT3G51300	3702.AT3G51300.1
AT4G10200	3702.AT4G10200.1
AT4G10200	3702.AT4G10200.1
AT1G66855	3702.AT1G66855.1
AT1G30710	3702.AT1G30710.1
AT3G21750	3702.AT3G21750.1
AT2G04845	
AT2G04845	
AT2G04845	
AT2G04845	3702.AT2G04845.1
AT2G04845	
AT1G17230	3702.AT1G17230.1
AT1G17230	
AT1G17230	
AT3G54270	3702.AT3G54270.1
AT5G37150	3702.AT5G37150.1
AT4G12040	3702.AT4G12040.2
AT4G12040	3702.AT4G12040.2
AT1G68550	3702.AT1G68550.2
AT1G68550	3702.AT1G68550.2
AT5G18230	
AT5G18230	3702.AT5G18230.2
AT5G18230	
AT5G18230	
AT1G09100	3702.AT1G09100.1
AT3G23210	
AT3G23210	3702.AT3G23210.1
AT5G23160	
AT4G39950	
AT4G39950	3702.AT4G39950.1
AT3G16600	3702.AT3G16600.1
AT4G14160	
AT4G14160	3702.AT4G14160.1
AT4G14160	
AT3G58450	
AT3G58450	3702.AT3G58450.1
AT5G59550	
AT5G59550	3702.AT5G59550.1
AT5G24940	3702.AT5G24940.1
AT3G58370	
AT1G35850	
AT1G35850	
AT2G21790	3702.AT2G21790.1
AT2G02950	3702.AT2G02950.1
AT1G11040	3702.AT1G11040.1
AT2G02870	3702.AT2G02870.1
AT2G02870	3702.AT2G02870.1
AT2G02870	3702.AT2G02870.1
AT3G58920	
AT5G38317	3702.AT5G38317.1
AT4G26030	
AT1G74560	3702.AT1G74560.3
AT1G74560	
AT1G71820	3702.AT1G71820.2
AT1G71820	
AT1G65050	
AT1G65050	
AT1G10710	3702.AT1G10710.1
AT1G10710	
AT3G16390	3702.AT3G16390.1
AT3G16390	3702.AT3G16390.1
AT3G23750	3702.AT3G23750.1
AT3G24100	
AT3G15540	3702.AT3G15540.1
AT1G63140	3702.AT1G63140.2
AT1G63140	
AT1G63140	
AT1G63140	
AT5G15380	3702.AT5G15380.1
AT4G24413	
AT5G65540	
AT2G18540	
AT2G18540	3702.AT2G18540.1
AT4G04320	3702.AT4G04320.1
AT4G04320	
AT2G10557	
AT2G10440	3702.AT2G10440.1
AT2G10440	
AT2G33290	3702.AT2G33290.1
AT2G33290	3702.AT2G33290.1
AT2G33290	3702.AT2G33290.1
AT2G33290	3702.AT2G33290.1
AT3G10455	
AT1G33780	3702.AT1G33780.1
AT3G03530	3702.AT3G03530.1
AT5G52080	3702.AT5G52080.1
AT5G04030	
AT4G14280	
AT3G49260	
AT3G49260	
AT3G49260	
AT3G49260	3702.AT3G49260.3
ATCG00870	3702.ATCG01270.1
AT4G00590	3702.AT4G00590.1
AT4G00590	
AT4G36630	
AT4G36630	3702.AT4G36630.1
AT2G32765	3702.AT2G32765.1
AT5G17550	3702.AT5G17550.1
AT5G17550	
AT1G64950	3702.AT1G64950.1
AT4G19650	3702.AT4G19650.1
AT4G19650	
AT2G19300	3702.AT2G19300.1
AT5G46770	3702.AT5G46770.1
AT2G04390	3702.AT2G04390.1
AT2G04860	
AT3G53930	
AT3G53930	
AT3G53930	
AT3G53930	
AT3G53930	3702.AT3G53930.2
AT5G01180	3702.AT5G01180.1
AT5G01180	3702.AT5G01180.1
AT5G01180	3702.AT5G01180.1
AT4G30064	
ATMG00840	
AT1G06750	
AT1G06750	
AT1G06750	
AT3G28335	
AT5G26880	3702.AT5G26880.1
AT1G07290	
AT2G47370	
AT2G47370	3702.AT2G47370.1
AT5G22200	
AT5G21050	3702.AT5G21050.1
AT1G20620	
AT1G20620	3702.AT1G20620.1
AT1G20620	
AT1G20620	
AT1G20620	
AT1G20620	
AT5G47660	3702.AT5G47660.1
AT2G29580	3702.AT2G29580.1
AT3G49490	3702.AT3G49490.1
AT1G22700	
AT1G22700	
AT1G22700	3702.AT1G22700.1
AT2G38646	
AT3G04600	
AT3G04600	3702.AT3G04600.1
AT3G04600	3702.AT3G04600.1
AT4G20330	3702.AT4G20330.1
AT1G33770	3702.AT1G33770.1
AT5G52610	3702.AT5G52610.1
AT5G48320	
AT1G10920	3702.AT1G10920.1
AT1G10920	
AT1G10920	
AT1G10920	3702.AT1G10920.1
AT1G10920	3702.AT1G10920.1
AT5G18030	3702.AT5G18030.1
AT5G52605	3702.AT5G52605.1
AT5G43500	
AT5G43500	
AT5G43500	
AT5G43500	3702.AT5G43500.1
AT5G66350	3702.AT5G66350.1
AT5G66350	
AT5G66350	
AT5G64430	3702.AT5G64430.1
AT4G31960	3702.AT4G31960.1
AT3G20640	3702.AT3G20640.1
AT3G20640	
AT3G20640	
AT3G20640	
AT4G18240	3702.AT4G18240.1
AT5G35390	3702.AT5G35390.1
AT2G29750	3702.AT2G29750.1
AT4G29870	3702.AT4G29870.1
AT4G15090	3702.AT4G15090.1
AT4G15090	3702.AT4G15090.1
AT4G15090	3702.AT4G15090.1
AT4G15090	3702.AT4G15090.1
AT4G15090	3702.AT4G15090.1
AT1G80490	3702.AT1G80490.2
AT1G80490	
AT1G80490	3702.AT1G80490.2
AT3G09790	3702.AT3G09790.1
AT3G09790	3702.AT3G09790.1
AT5G64813	3702.AT5G64813.1
AT5G64813	3702.AT5G64813.1
AT5G64813	3702.AT5G64813.1
AT1G61410	3702.AT1G61410.1
AT2G33110	3702.AT2G33110.1
AT2G33110	
AT5G25900	3702.AT5G25900.1
AT4G02160	
AT1G76650	3702.AT1G76650.1
AT1G76650	3702.AT1G76650.1
AT1G76650	
AT3G29790	3702.AT3G29790.1
AT3G61415	3702.AT3G61415.1
AT3G61415	
AT1G54570	3702.AT1G54570.1
AT1G33265	3702.AT1G33265.1
AT4G32370	3702.AT4G32370.1
AT4G16600	3702.AT4G16600.1
AT4G12543	
AT3G21560	3702.AT3G21560.1
AT4G29430	3702.AT4G29430.1
AT3G25221	
AT5G09410	3702.AT5G09410.3
AT5G09410	
AT5G09410	
AT5G09410	
AT4G31650	3702.AT4G31650.1
AT4G31650	
AT5G11970	
AT2G43440	3702.AT2G43440.1
AT4G12580	
AT4G12580	
AT3G03430	3702.AT3G03430.1
AT5G15533	
AT4G28250	
AT4G28250	
AT4G28250	
AT4G28250	3702.AT4G28250.1
AT1G71290	
AT3G13510	3702.AT3G13510.1
AT3G25100	3702.AT3G25100.1
AT4G26040	
AT3G07460	
AT3G07460	
AT5G09995	
AT5G09995	
AT5G09995	3702.AT5G09995.2
AT1G04900	3702.AT1G04900.1
AT1G28090	
AT1G28090	
AT1G28090	
AT1G28090	3702.AT1G28090.1
AT1G28090	
AT3G24320	
AT3G24320	3702.AT3G24320.1
AT2G10975	
AT4G01810	3702.AT4G01810.1
AT4G01810	3702.AT4G01810.1
AT4G01810	3702.AT4G01810.1
AT1G55720	
AT1G55720	3702.AT1G55720.1
AT3G43480	
AT5G44050	3702.AT5G44050.1
AT1G02370	3702.AT1G02370.1
AT1G24250	3702.AT1G24250.1
AT5G44930	
AT5G44930	3702.AT5G44930.1
AT5G44930	3702.AT5G44930.1
AT4G01335	
AT4G01335	
AT5G65240	3702.AT5G65240.2
AT5G65240	
AT1G12290	
AT1G12290	3702.AT1G12290.1
AT1G12290	
AT1G12290	
AT5G37410	
