gene_id (Stringtie)	gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HG1	HG2	HG3	DG1	DG2	DG3	
MSTRG.38567	MSTRG.38567_genb_2093	60.37964695	-2.306848345	0.664209579	-3.473072984	0.000514535	0.004540109	181.9202812	56.59216592	63.24214603	13.09883149	20.83577045	26.58868661	
MSTRG.7199	MSTRG.7199_jg5479	45.38168292	-2.306976028	0.664370874	-3.472421983	0.000515785	0.004545471	73.12481891	88.74680565	64.26218064	27.94417385	7.576643798	10.63547464	
MSTRG.26868	MSTRG.26868_jg17065	18.38689939	4.518741607	1.30149032	3.471974809	0.000516645	0.004547271	0	0	4.080138454	16.59185322	44.82847581	44.82092885	
MSTRG.6188	MSTRG.6188_jg14986	38.78781926	2.255022484	0.651243051	3.462643447	0.000534897	0.004664136	19.61885385	15.43422707	6.12020768	73.35345636	68.82118117	49.37898942	
MSTRG.14971	MSTRG.14971_jg22362	34.30463003	3.070001734	0.886788253	3.461933245	0.00053631	0.004674908	0	7.717113534	13.26044997	45.40928251	80.18614687	59.2547873	
MSTRG.9433	MSTRG.9433_jg24055	2836.273871	-2.043342184	0.590703047	-3.459169874	0.000541843	0.004710626	9595.403067	2142.785191	1957.446423	1282.812231	1012.113334	1027.08298	
MSTRG.6368	MSTRG.6368_jg15147	9.220502601	6.241594048	1.806312256	3.455434701	0.000549406	0.004768483	0	0	0	11.35232063	34.09489709	9.875797883	
MSTRG.2622	MSTRG.2622_jg26724	23.33335253	3.290538454	0.953326145	3.451639788	0.000557191	0.004820116	0	5.144742356	7.140242294	26.19766299	57.45621547	44.06125209	
MSTRG.6175	MSTRG.6175_jg14973	49.15321176	-3.02968033	0.877738953	-3.451687225	0.000557093	0.004820116	155.1672987	63.02309386	44.88152299	8.732554329	20.83577045	2.279030281	
MSTRG.21439	MSTRG.21439_jg27627	213.1977277	-2.483281821	0.719563454	-3.451094976	0.000558317	0.004828266	758.0011717	200.6449519	126.4842921	106.5371628	36.62044503	50.89834294	
MSTRG.22730	MSTRG.22730_jg12727	87.56522222	4.185985622	1.213748715	3.448807458	0.000563068	0.004862945	0	0	26.52089995	222.6801354	125.0146227	151.1756753	
MSTRG.16432	MSTRG.16432_jg2585	114.019471	-2.032739752	0.589468848	-3.448426085	0.000563864	0.004866282	321.0357903	129.9047445	98.9433575	61.1278803	29.04380123	44.06125209	
MSTRG.11430	MSTRG.11430_jg33831	16.39207029	4.335416316	1.257273942	3.448267057	0.000564196	0.004866282	0	0	4.080138454	33.18370645	24.62409234	36.46448449	
MSTRG.20499	MSTRG.20499_jg32889	8.215985172	6.072863791	1.762251979	3.446081413	0.000568779	0.004894557	0	0	0	11.35232063	15.1532876	22.79030281	
MSTRG.10482	MSTRG.10482_genb_13292	31.99354202	-2.528280948	0.734872204	-3.440436221	0.000580777	0.004983107	65.99069024	63.02309386	34.68117686	5.239532597	6.313869832	16.71288873	
MSTRG.38651	MSTRG.38651_jg12185	9.192109758	6.234369009	1.813345937	3.438047248	0.000585925	0.00501417	0	0	0	24.45115212	24.62409234	6.077414082	
MSTRG.16764	MSTRG.16764_genb_31978	13.91860999	-7.664082917	2.234129609	-3.430455819	0.000602568	0.005126515	0	43.73031003	39.78134992	0	0	0	
MSTRG.36833	MSTRG.36833_jg19491	17.75184721	-8.006244075	2.337269612	-3.425468775	0.000613739	0.005196749	96.3107371	0	10.20034613	0	0	0	
MSTRG.29466	MSTRG.29466_jg9225	21.70759016	-3.851911454	1.124845647	-3.424391128	0.000616179	0.005211911	78.47541542	23.1513406	20.40069227	0	4.419708882	3.798383801	
MSTRG.11889	MSTRG.11889_jg34273	67.59105707	2.993897874	0.8748227	3.422291023	0.000620958	0.00524389	0	21.86515501	22.44076149	130.1150595	73.87227703	157.2530894	
MSTRG.33712	MSTRG.33712_jg30866	39.38157859	-2.692328138	0.787288613	-3.419747337	0.000626793	0.005276196	124.8472518	51.44742356	28.56096918	12.22557606	13.89051363	5.317737322	
MSTRG.21231	MSTRG.21231_jg33588	8.588717713	-6.95116853	2.036420088	-3.413425634	0.000641517	0.00537772	41.02123988	6.430927945	4.080138454	0	0	0	
MSTRG.17684	MSTRG.17684_jg11020	103.2707105	2.015473026	0.591668494	3.40642276	0.000658202	0.005503531	16.05178952	52.73360915	53.0417999	97.80460848	229.8248619	170.1675943	
MSTRG.36200	MSTRG.36200_jg18882	2282.712596	-2.132291928	0.625983126	-3.406308954	0.000658476	0.005504073	3970.142607	3522.862328	3658.864158	1858.287561	332.1095532	354.0093703	
MSTRG.7214	MSTRG.7214_jg5492.1	46.67643051	2.909255698	0.854240241	3.40566454	0.000660032	0.005511815	0	16.72041266	15.3005192	82.08601069	61.87592435	104.0757162	
MSTRG.35945	MSTRG.35945_jg18683	7.802505909	5.998440718	1.76509696	3.398363294	0.000677903	0.005628827	0	0	0	15.71859779	18.9416095	12.15482816	
MSTRG.35568	MSTRG.35568_jg18324	60.92140062	2.185582208	0.643188794	3.398041492	0.000678701	0.00563189	16.05178952	21.86515501	27.54093456	41.91626078	146.4817801	111.6724838	
MSTRG.2676	MSTRG.2676_genb_22095	28.62177154	2.358511849	0.69472826	3.394869597	0.000686613	0.005677803	10.70119301	11.5756703	6.12020768	31.43719558	58.71898944	53.17737322	
MSTRG.34968	MSTRG.34968_jg17750	83.63369292	3.014302966	0.888338752	3.393190895	0.000690835	0.005707321	0	20.57896943	33.66114224	96.05809762	180.5766772	170.9272711	
MSTRG.27790	MSTRG.27790_jg3988	1712.027443	-2.015532843	0.594084716	-3.392669071	0.000692152	0.005711651	5557.486237	1535.705593	1142.438767	958.8344653	487.430751	590.2688427	
MSTRG.15404	MSTRG.15404_genb_31862	20.62957751	-2.857268169	0.842776385	-3.390304026	0.000698152	0.005744271	57.07302939	28.29608296	23.46079611	6.986043463	5.682482849	2.279030281	
MSTRG.28707	MSTRG.28707_jg4870	6.344769246	-6.518643734	1.924107767	-3.387878706	0.000704354	0.005788049	19.61885385	10.28948471	8.160276907	0	0	0	
MSTRG.21143	MSTRG.21143_jg33502	30.33702804	-2.151250774	0.635065531	-3.387446914	0.000705464	0.005795353	64.20715807	43.73031003	40.80138454	7.859298896	9.470804748	15.95321196	
MSTRG.8155	MSTRG.8155_jg6401	17.00455113	-4.874412815	1.44010754	-3.384756124	0.000712415	0.0058488	60.64009373	27.00989737	11.22038075	0	3.156934916	0	
MSTRG.13095	MSTRG.13095_jg20583	131.6311262	-2.149284493	0.635107131	-3.384129054	0.000714044	0.005858511	379.8923519	180.0659825	84.66287291	73.35345636	39.14599296	32.66610069	
MSTRG.24547	MSTRG.24547_jg35795	50.64048278	-3.413434778	1.008722594	-3.383918234	0.000714593	0.005861179	64.20715807	106.7534039	107.1036344	0	18.9416095	6.837090842	
MSTRG.21277	MSTRG.21277_genb_36534	50.70437622	3.209706566	0.948580649	3.383693912	0.000715177	0.005864137	0	5.144742356	23.46079611	83.83252156	106.7044002	85.08379715	
MSTRG.6025	MSTRG.6025_jg14834	160.9126314	2.005769807	0.592878649	3.383103456	0.000716716	0.005873092	32.10357903	48.87505238	110.1637382	181.63713	182.4708381	410.2254505	
MSTRG.29613	MSTRG.29613_jg9367	42.65857911	2.975088117	0.87951698	3.382638636	0.00071793	0.005877537	0	18.00659825	10.20034613	68.9871792	101.0219173	57.73543378	
MSTRG.4885	MSTRG.4885_jg26313	23.46006595	-4.520970011	1.338449659	-3.377766193	0.000730772	0.005964071	49.93890072	34.7270109	49.98169606	6.11278803	0	0	
MSTRG.22420	MSTRG.22420_jg28562.1	114.3673983	3.017410229	0.898393486	3.358673316	0.000783176	0.00630165	0	39.87175326	34.68117686	289.9208037	140.1679103	181.5627457	
MSTRG.6339	MSTRG.6339_jg15119	8.078232331	6.045320542	1.80180316	3.355150372	0.000793219	0.006372691	0	0	0	25.32440755	9.470804748	13.67418168	
MSTRG.3561	MSTRG.3561_jg25047	43.03044879	-2.88899883	0.861624403	-3.352967742	0.0007995	0.006411386	156.9508308	39.87175326	30.6010384	16.59185322	5.051095866	9.116121123	
MSTRG.29461	MSTRG.29461_jg9222	9.828627326	-4.724806536	1.410637863	-3.349411398	0.000809835	0.006474484	33.8871112	12.86185589	10.20034613	0	1.262773966	0.75967676	
MSTRG.29053	MSTRG.29053_jg8832.2	9.437727621	-7.08818015	2.118739133	-3.345470917	0.00082143	0.006547249	48.15536855	6.430927945	2.040069227	0	0	0	
MSTRG.34975	MSTRG.34975_jg17753	43.78981985	2.934927385	0.877460341	3.344797764	0.000823426	0.006561167	0	20.57896943	9.180311521	69.86043463	79.55475988	83.56444363	
MSTRG.21380	MSTRG.21380_jg27568	16.38356305	-2.996496727	0.896436495	-3.342675965	0.000829747	0.00659952	32.10357903	24.43752619	30.6010384	6.986043463	1.89416095	2.279030281	
MSTRG.23248	MSTRG.23248_jg13223	16.03137878	4.307283172	1.289730569	3.339676733	0.00083876	0.006652089	0	0	4.080138454	42.78951621	22.7299314	26.58868661	
MSTRG.13779	MSTRG.13779_jg21233	436.9969978	-2.00980751	0.603606529	-3.329664959	0.000869505	0.006839085	1259.173711	387.1418623	454.9354376	92.56507589	300.540204	127.6256957	
MSTRG.19912	MSTRG.19912_jg32334	17.11785167	4.415272244	1.326203478	3.329257022	0.00087078	0.006847059	0	0	4.080138454	34.05696188	48.61679771	15.95321196	
MSTRG.589	MSTRG.589_jg15954	1090.090085	2.25957255	0.679333712	3.3261599	0.000880514	0.006904987	197.9720707	403.862275	527.3578951	585.9543955	3888.71243	936.6814454	
MSTRG.5716	MSTRG.5716_genb_30967	8.198264439	6.067359248	1.828433898	3.318336668	0.000905553	0.007046757	0	0	0	27.07091842	14.52190061	7.596767602	
MSTRG.13240	MSTRG.13240_jg20716	43.68523524	3.167992437	0.954922436	3.317539013	0.000908142	0.007059215	0	15.43422707	10.20034613	54.14183684	138.2737493	44.06125209	
MSTRG.36720	MSTRG.36720_jg19384	111.8121262	-2.339209077	0.705884891	-3.31386761	0.000920151	0.00713273	346.0052407	114.4705174	99.96339211	48.90230424	48.61679771	12.91450492	
MSTRG.2774	MSTRG.2774_jg26867	13.92139665	-3.582315389	1.081099764	-3.31358447	0.000921083	0.007137848	23.18591819	24.43752619	29.58100379	0	2.525547933	3.798383801	
MSTRG.5089	MSTRG.5089_jg13934	2777.841837	-2.220396361	0.670334354	-3.312371427	0.000925086	0.007166758	9934.274179	2568.512621	1219.961398	1362.278475	906.6717079	675.3526398	
MSTRG.14424	MSTRG.14424_jg21843	120.9533771	2.934716577	0.886250836	3.311383704	0.000928358	0.007185744	0	36.01319649	46.92159222	186.0034072	204.5693826	252.2126844	
MSTRG.1976	MSTRG.1976_jg8286	21.96721383	-3.019483471	0.912152379	-3.310284049	0.000932013	0.007205539	57.07302939	30.86845414	29.58100379	0.873255433	5.051095866	8.356444363	
MSTRG.11853	MSTRG.11853_jg34237	131.7662341	-2.040134652	0.616359876	-3.30997317	0.000933049	0.007211423	399.5112058	138.9080436	97.92332289	63.7476466	55.56205452	34.94513097	
MSTRG.23733	MSTRG.23733_jg13686	8.620776238	6.139654627	1.862853699	3.295832963	0.000981303	0.007509216	0	0	0	20.08487496	5.051095866	26.58868661	
MSTRG.39010	MSTRG.39010_jg12521	19.83019623	-4.424728065	1.342816095	-3.295110985	0.000983828	0.007515394	57.07302939	28.29608296	28.56096918	0	5.051095866	0	
MSTRG.22686	MSTRG.22686_jg12683	22.10929839	3.227871359	0.979960412	3.293879345	0.000988149	0.007539626	0	3.858556767	8.160276907	55.8883477	29.04380123	35.70480773	
MSTRG.33355	MSTRG.33355_jg30507	1153.906988	-2.328856722	0.707386258	-3.292199551	0.000994071	0.007576	4305.446655	1021.231358	447.7951953	489.8962978	409.1387651	249.9336541	
MSTRG.23215	MSTRG.23215_jg13194	35.61738797	2.193214268	0.6669211	3.28856632	0.001006991	0.007643405	14.26825735	14.14804148	10.20034613	34.05696188	53.66789357	87.36282743	
MSTRG.23349	MSTRG.23349_jg13320	13.71080283	-7.63625072	2.322432202	-3.28804032	0.001008874	0.007646647	32.10357903	50.16123797	0	0	0	0	
MSTRG.22541	MSTRG.22541_jg28681	3918.128681	-3.722577435	1.133951541	-3.282836435	0.001027683	0.007751167	16749.1506	3607.750577	1496.390778	1020.835601	405.9818302	228.6627048	
MSTRG.35750	MSTRG.35750_jg18499	18.92261775	-4.356201236	1.328163929	-3.279867147	0.00103856	0.007813005	33.8871112	45.01649562	29.58100379	0	5.051095866	0	
MSTRG.38608	MSTRG.38608_jg12142	90.68775652	2.956877457	0.90549325	3.265488127	0.001092756	0.008122963	0	29.58226855	31.62107302	161.5522551	227.9307009	93.44024151	
MSTRG.15895	MSTRG.15895_jg2074	161.7135618	2.081019086	0.637657007	3.2635399	0.001100297	0.008167577	74.90835108	37.29938208	73.44249216	99.55111935	198.8868997	486.1931266	
MSTRG.426	MSTRG.426_jg15801	58.69499391	-3.329275654	1.020107444	-3.263651954	0.001099862	0.008167577	98.09426927	88.74680565	133.6245344	9.605809762	22.09854441	0	
MSTRG.14341	MSTRG.14341_jg21765	265.3500704	2.188206444	0.670571013	3.263198681	0.001101623	0.008174986	16.05178952	117.0428886	151.9851574	487.2765315	504.4781996	315.2658555	
MSTRG.7291	MSTRG.7291_jg5570	69.02156514	2.892298156	0.889008677	3.253396992	0.001140341	0.00840529	0	15.43422707	32.64110763	104.7906519	119.9635268	141.2998774	
MSTRG.32722	MSTRG.32722_jg29793	5.921866611	-6.418896861	1.974122597	-3.251518862	0.001147902	0.008449161	17.83532169	11.5756703	6.12020768	0	0	0	
MSTRG.15374	MSTRG.15374_jg1589	7.203857692	5.884199669	1.810592671	3.249874896	0.001154558	0.008486259	0	0	0	10.47906519	18.31022251	14.43385844	
MSTRG.6212	MSTRG.6212_jg15005	471.8334014	-2.0192057	0.621570487	-3.248554657	0.001159929	0.008513822	633.1539199	784.5732093	852.7489368	169.411554	45.45986279	345.6529259	
MSTRG.30127	MSTRG.30127_jg9856.2	17.95771813	-3.397689716	1.054552751	-3.221924851	0.001273325	0.009114273	26.75298253	41.15793885	30.6010384	0	3.156934916	6.077414082	
MSTRG.36280	MSTRG.36280_jg18957	187.9439584	2.142121888	0.665479018	3.218917245	0.001286756	0.009180376	24.96945036	66.88165063	115.2639113	118.7627389	353.5767106	448.2092885	
MSTRG.19449	MSTRG.19449_jg23778	21.28579103	4.214789645	1.310380345	3.21646281	0.001297814	0.009236675	0	6.430927945	0	56.76160314	18.9416095	45.58060561	
MSTRG.16126	MSTRG.16126_jg2297	57.08979598	3.134716232	0.975674674	3.21287035	0.001314156	0.009320142	0	6.430927945	27.54093456	131.8615704	65.03285927	111.6724838	
MSTRG.873	MSTRG.873_jg16221	7.099528645	5.861368362	1.832521883	3.198525712	0.001381322	0.009656825	0	0	0	11.35232063	10.73357871	20.51127253	
MSTRG.27846	MSTRG.27846_jg4047	17.82557213	7.190736495	2.253550628	3.190847548	0.001418561	0.009866046	0	0	0	0	60.61315039	46.34028237	
MSTRG.22266	MSTRG.22266_jg28415	215.8563045	2.019740886	0.633081932	3.190330956	0.0014211	0.009878394	33.8871112	56.59216592	164.2255728	305.6394015	215.9343483	518.8592272	
MSTRG.27073	MSTRG.27073_jg17264	28.15589266	-2.645448275	0.829846481	-3.187876718	0.001433216	0.0099391	44.58830421	46.30268121	55.08186912	2.619766299	15.78467458	4.558060561	
MSTRG.25055	MSTRG.25055_jg36252	371.3782173	-2.00494771	0.629281494	-3.186090371	0.001442095	0.00997424	1095.088752	388.4280479	300.910211	149.326679	232.9817968	61.53381758	
MSTRG.4887	MSTRG.4887_jg26315	5.962437085	-6.446709494	2.024166061	-3.184871843	0.001448181	0.009999641	5.350596506	9.003299124	21.42072688	0	0	0	
MSTRG.7210	MSTRG.7210_jg5490	7.438280749	5.928161021	1.861368649	3.184839835	0.001448341	0.009999641	0	0	0	11.35232063	8.208030782	25.06933309	
MSTRG.34725	MSTRG.34725_jg31833	18.41575424	-2.966941981	0.931632707	-3.184669195	0.001449196	0.009999641	53.50596506	28.29608296	16.32055381	1.746510866	3.788321899	6.837090842	
MSTRG.14574	MSTRG.14574_jg21989	48.66343642	2.426607435	0.762398398	3.182860094	0.001458281	0.010046486	1.783532169	20.57896943	22.44076149	82.08601069	99.75914335	65.33220138	
MSTRG.28475	MSTRG.28475_jg4643	8.069413234	6.049706801	1.901616658	3.181349288	0.001465908	0.010080515	0	0	0	7.859298896	32.20073614	8.356444363	
MSTRG.32312	MSTRG.32312_jg29405	7.140973506	-6.684346709	2.104815279	-3.175740301	0.001494547	0.010218575	33.8871112	3.858556767	5.100173067	0	0	0	
MSTRG.11448	MSTRG.11448_jg33848	6.753420988	5.789765498	1.827041304	3.168929725	0.001530014	0.010404173	0	0	0	13.97208693	15.1532876	11.3951514	
MSTRG.22930	MSTRG.22930_jg12922	33.77348884	4.027880285	1.271233483	3.168481903	0.001532373	0.010416695	0	11.5756703	0	101.2976302	47.98541072	41.78222181	
MSTRG.22352	MSTRG.22352_jg28496	115.4967103	2.468949879	0.779346906	3.167972903	0.001535058	0.010424975	28.5365147	38.58556767	38.76131531	57.63485857	441.3395013	88.12250419	
MSTRG.15083	MSTRG.15083_jg1323	25.18724208	4.014115149	1.268165142	3.165293711	0.001549265	0.010488898	0	0	8.160276907	35.80347275	78.29198592	28.86771689	
MSTRG.28623	MSTRG.28623_jg4789	16.69777006	3.279720536	1.036906145	3.162986884	0.001561594	0.010552548	0	2.572371178	6.12020768	30.56394015	36.62044503	24.30965633	
MSTRG.10559	MSTRG.10559_jg2939	82.4232349	2.791367611	0.88351243	3.159398234	0.001580953	0.010659456	0	25.72371178	35.70121147	122.2557606	133.8540404	177.0046851	
MSTRG.21687	MSTRG.21687_jg27865	86.56153835	2.171470657	0.688693856	3.153027484	0.001615866	0.010833647	16.05178952	18.00659825	59.16200758	167.6650431	70.08395514	188.3998365	
MSTRG.25074	MSTRG.25074_jg36271	34.05215359	-2.578460567	0.818903976	-3.148672666	0.001640138	0.010937725	112.3625266	37.29938208	25.50086533	13.09883149	10.73357871	5.317737322	
MSTRG.15002	MSTRG.15002_jg22395	91.83892517	3.016228996	0.959088019	3.144892791	0.001661477	0.01104779	0	11.5756703	47.94162683	167.6650431	152.164263	171.6869478	
MSTRG.15408	MSTRG.15408_genb_31872	23.52652245	-2.194253056	0.697745441	-3.144775914	0.001662141	0.011047977	55.28949723	32.15463973	28.56096918	9.605809762	9.470804748	6.077414082	
MSTRG.19485	MSTRG.19485_jg23815	203.298431	-2.029287814	0.645586879	-3.143322583	0.001670416	0.011088946	383.4594162	289.3917575	307.0304186	108.2836737	114.9124309	16.71288873	
MSTRG.33352	MSTRG.33352_jg30504	16632.86855	-3.627754833	1.155916669	-3.138422456	0.001698599	0.011233428	71482.18579	15095.96026	5749.935116	4644.845648	1836.704734	987.5797883	
MSTRG.21632	MSTRG.21632_jg27814	13.73993672	4.323590304	1.382176713	3.128102408	0.001759389	0.011525137	0	3.858556767	0	34.05696188	16.41606156	28.10804013	
MSTRG.33467	MSTRG.33467_jg30620	6.642511255	5.764735214	1.842988208	3.127928431	0.00176043	0.01152621	0	0	0	16.59185322	12.62773966	10.63547464	
MSTRG.35607	MSTRG.35607_jg18364	50.92983055	-2.689334384	0.859813788	-3.127810256	0.001761138	0.01152797	126.630784	75.88494976	62.22211142	16.59185322	22.7299314	1.51935352	
MSTRG.14849	MSTRG.14849_jg22251	31.86250963	2.083890958	0.666678151	3.125782591	0.001773326	0.011593295	7.134128674	10.28948471	18.36062304	38.42323905	56.1934415	60.77414082	
MSTRG.37112	MSTRG.37112_jg19761	361.3359857	2.018573756	0.646926734	3.120250947	0.00180697	0.01176637	92.74367277	128.6185589	207.0670265	160.6789997	507.0037475	1071.903909	
MSTRG.22589	MSTRG.22589_jg28728	20895.985	-3.579452296	1.148222623	-3.117385275	0.001824629	0.011851966	88835.95379	19490.85642	7370.770116	6063.885726	2277.412848	1337.031098	
MSTRG.22537	MSTRG.22537_jg28677	8587.413448	-3.590238957	1.151771248	-3.117145842	0.001826112	0.011852799	36881.66171	7796.857041	2895.878267	2441.62219	954.6571186	553.8043582	
MSTRG.26812	MSTRG.26812_jg17014	55.37048369	-2.069906562	0.66412167	-3.116758052	0.001828516	0.011865467	121.2801875	65.59546504	81.60276907	10.47906519	14.52190061	38.74351477	
MSTRG.8684	MSTRG.8684_jg6901	11.97009783	-3.542962802	1.13689084	-3.116361463	0.001830977	0.011878502	16.05178952	25.72371178	24.48083072	0	2.525547933	3.038707041	
MSTRG.3317	MSTRG.3317_jg27379	18.90555417	7.275963858	2.337324877	3.11294503	0.001852305	0.011975442	0	0	0	0	99.75914335	13.67418168	
MSTRG.37476	MSTRG.37476_jg20100	16.95148374	-4.385765822	1.409929145	-3.110628528	0.001866896	0.012037098	55.28949723	20.57896943	21.42072688	0	4.419708882	0	
MSTRG.28136	MSTRG.28136_jg4316	41.38807652	-2.050289495	0.660273908	-3.105210535	0.001901436	0.012193994	114.1460588	51.44742356	34.68117686	18.33836409	14.52190061	15.1935352	
MSTRG.21802	MSTRG.21802_jg27969	18.31833902	3.937116245	1.269687754	3.100853916	0.001929635	0.01234167	0	0	6.12020768	48.02904881	28.41241424	27.34836337	
MSTRG.1999	MSTRG.1999_jg8307	37.18907956	-2.114169181	0.682363634	-3.098302836	0.001946324	0.012415147	94.52720494	60.45072269	26.52089995	15.71859779	14.52190061	11.3951514	
MSTRG.27367	MSTRG.27367_jg17554	27.83666354	-3.364372529	1.086082731	-3.097712939	0.001950202	0.012436862	5.350596506	97.75010477	48.96166144	6.986043463	1.89416095	6.077414082	
MSTRG.2044	MSTRG.2044_jg8348	7.479801204	5.933496215	1.915957867	3.096882409	0.001955674	0.012459653	0	0	0	28.81742929	6.945256815	9.116121123	
MSTRG.35588	MSTRG.35588_jg18345	53.86289252	-2.682122983	0.866437555	-3.095575634	0.001964313	0.012508617	133.7649126	79.74350652	66.30224987	16.59185322	25.25547933	1.51935352	
MSTRG.36234	MSTRG.36234_jg18913	26.42211172	-2.743353377	0.886404608	-3.094922287	0.001968645	0.012530125	90.9601406	30.86845414	16.32055381	6.986043463	8.839417765	4.558060561	
MSTRG.32929	MSTRG.32929_jg29992	38.99176551	-2.143002161	0.693798481	-3.088796271	0.002009692	0.012717393	107.0119301	50.16123797	33.66114224	19.21161952	9.470804748	14.43385844	
MSTRG.15972	MSTRG.15972_jg2150	71.00965523	2.205755159	0.714891949	3.085438524	0.002032522	0.012827854	49.93890072	12.86185589	14.28048459	157.1859779	58.08760245	133.7031098	
MSTRG.24772	MSTRG.24772_jg36002	72.20491237	2.293351319	0.744077389	3.082140852	0.002055176	0.012933377	30.32004687	28.29608296	15.3005192	59.38136944	243.7153755	56.21608026	
